dayint,Column_WV,AOT_Uncertainty,elev,aod,RelAZ,DevAll_P1km,dist_water_km,forestProp_1km,diffcwv
12388,0.374,0.006,60.3478260869565,0.019,123.96,0.665166516651665,20.8977642059326,0.132313231323132,0.030778
12388,0.372,0.0027,7,0.077,65.36,0,0.0496363341808319,0.026032315978456,0.00513900000000001
12388,0.4,0.0031,11.1666666666667,0.088,64.81,0.140287769784173,4.09160137176514,0.226618705035971,0.009714
12389,0.328,0.0157,24.7916666666667,0.048,49.54,0.967654986522911,0.458550661802292,0,0.012999
12391,0.276,0.0087,68.3461538461538,0.028,119.79,0,72.62548828125,0.796777081468219,0.043602
12398,0.509,0.0132,24.7916666666667,0.05,62.22,0.967654986522911,0.458550661802292,0,-0.100144
12398,0.55,0.012,17.16,0.091,63.36,0.91726618705036,2.76663184165955,0,-0.044829
12398,0.591,0.0075,7,0.138,62.28,0,0.0496363341808319,0.026032315978456,-0.088055
12398,0.538,0.0096,11.1666666666667,0.111,61.81,0.140287769784173,4.09160137176514,0.226618705035971,-0.108331
12399,0.232,0.0029,68.88,0.124,65.93,0.644843049327354,25.4606132507324,0.0923766816143498,0.045434
12399,0.644,0.008,7,0.06,120.75,0,0.0496363341808319,0.026032315978456,0.0595830000000001
12401,0.545,0.0128,60.3478260869565,0.249,119.02,0.665166516651665,20.8977642059326,0.132313231323132,0.0434760000000001
12401,0.605,0.0107,7,0.166,120.41,0,0.0496363341808319,0.026032315978456,0.00576100000000002
12404,0.619,0.0031,11.1666666666667,0.098,66.82,0.140287769784173,4.09160137176514,0.226618705035971,-0.067647
12405,0.474,0.01,68.88,0.426,119.51,0.644843049327354,25.4606132507324,0.0923766816143498,-0.015758
12406,0.456,0.0035,24.7916666666667,0.137,67.16,0.967654986522911,0.458550661802292,0,-0.238094
12407,0.66,0.0065,60.3478260869565,0.03,64.88,0.665166516651665,20.8977642059326,0.132313231323132,-0.122252
12407,0.733,0.0091,17.16,0.031,64.67,0.91726618705036,2.76663184165955,0,-0.0379040000000001
12407,0.887,0.0062,7,0.054,65.06,0,0.0496363341808319,0.026032315978456,0.101501
12409,0.705,0.0046,60.3478260869565,0.02,66.17,0.665166516651665,20.8977642059326,0.132313231323132,-0.102067
12409,0.754,0.0055,17.16,0.027,65.97,0.91726618705036,2.76663184165955,0,-0.045414
12409,0.724,0.0042,7,0.046,66.19,0,0.0496363341808319,0.026032315978456,0.286684
12409,1.057,0.0051,11.1666666666667,0.059,65.64,0.140287769784173,4.09160137176514,0.226618705035971,-0.130068
12411,0.468,0.0035,17.16,0.1,67.58,0.91726618705036,2.76663184165955,0,-0.049278
12411,0.417,0.003,7,0.13,67.3,0,0.0496363341808319,0.026032315978456,-0.155523
12413,0.325,0.0041,68.88,0.032,66.48,0.644843049327354,25.4606132507324,0.0923766816143498,0.044295
12413,0.389,0.0043,24.7916666666667,0.021,67.67,0.967654986522911,0.458550661802292,0,-0.019923
12413,0.426,0.0081,60.3478260869565,0.023,120.03,0.665166516651665,20.8977642059326,0.132313231323132,-0.000626999999999989
12413,0.433,0.0155,17.16,0.023,120.23,0.91726618705036,2.76663184165955,0,-0.009216
12413,0.431,0.0056,7,0.088,120.62,0,0.0496363341808319,0.026032315978456,0.01282
12414,0.414,0.0108,68.88,0.111,115.6,0.644843049327354,25.4606132507324,0.0923766816143498,0.019531
12414,0.347,0.0149,24.7916666666667,0.077,66.85,0.967654986522911,0.458550661802292,0,-0.029632
12414,0.384,0.0082,60.3478260869565,0.114,64.94,0.665166516651665,20.8977642059326,0.132313231323132,-0.075833
12414,0.366,0.0129,17.16,0.119,64.85,0.91726618705036,2.76663184165955,0,-0.080178
12414,0.476,0.0076,7,0.098,65.32,0,0.0496363341808319,0.026032315978456,-0.00275199999999998
12414,0.471,0.0097,11.1666666666667,0.069,64.97,0.140287769784173,4.09160137176514,0.226618705035971,-0.098104
12415,0.655,0.003,68.88,0.033,67.69,0.644843049327354,25.4606132507324,0.0923766816143498,-0.074554
12415,0.768,0.0153,24.7916666666667,0.039,119.86,0.967654986522911,0.458550661802292,0,-0.115971
12415,0.724,0.0095,60.3478260869565,0.042,119.75,0.665166516651665,20.8977642059326,0.132313231323132,-0.0395530000000001
12415,0.782,0.0174,17.16,0.032,118.88,0.91726618705036,2.76663184165955,0,-0.096963
12415,0.892,0.008,7,0.055,119.42,0,0.0496363341808319,0.026032315978456,0.0884930000000001
12416,0.548,0.0055,60.3478260869565,0.051,66.86,0.665166516651665,20.8977642059326,0.132313231323132,0.0460390000000001
12416,0.527,0.0087,17.16,0.061,66.66,0.91726618705036,2.76663184165955,0,-0.0826899999999999
12416,0.524,0.0052,7,0.099,66.14,0,0.0496363341808319,0.026032315978456,-0.066627
12417,0.716,0.0055,68.88,0.043,119.13,0.644843049327354,25.4606132507324,0.0923766816143498,-0.032451
12417,0.68,0.0172,24.7916666666667,0.041,118.5,0.967654986522911,0.458550661802292,0,-0.097734
12417,0.679,0.0129,60.3478260869565,0.028,118.27,0.665166516651665,20.8977642059326,0.132313231323132,-0.060349
12417,0.709,0.0227,17.16,0.039,118.46,0.91726618705036,2.76663184165955,0,-0.0591040000000001
12417,0.754,0.0108,7,0.067,117.09,0,0.0496363341808319,0.026032315978456,-0.033714
12417,0.671,0.0122,11.1666666666667,0.055,118.72,0.140287769784173,4.09160137176514,0.226618705035971,-0.11779
12418,0.6,0.0067,24.7916666666667,0.065,66.2,0.967654986522911,0.458550661802292,0,-0.125448
12418,0.617,0.0045,11.1666666666667,0.058,67.76,0.140287769784173,4.09160137176514,0.226618705035971,-0.100676
12424,0.315,0.0119,60.3478260869565,0.048,117.08,0.665166516651665,20.8977642059326,0.132313231323132,0.02271
12424,0.308,0.0101,7,0.087,118.11,0,0.0496363341808319,0.026032315978456,0.004552
12424,0.317,0.0122,11.1666666666667,0.02,118.14,0.140287769784173,4.09160137176514,0.226618705035971,0.070833
12427,0.221,0.0035,60.3478260869565,0.028,69.6,0.665166516651665,20.8977642059326,0.132313231323132,0.035059
12427,0.221,0.0042,7,0.074,120.78,0,0.0496363341808319,0.026032315978456,0.017931
12428,0.422,0.0213,24.7916666666667,0.078,118.7,0.967654986522911,0.458550661802292,0,-0.073746
12428,0.573,0.0142,60.3478260869565,0.029,65.2,0.665166516651665,20.8977642059326,0.132313231323132,-0.0679669999999999
12428,0.538,0.012,7,0.121,66.28,0,0.0496363341808319,0.026032315978456,-0.109111
12433,0.3,0.0167,60.3478260869565,0.019,116.95,0.665166516651665,20.8977642059326,0.132313231323132,0.017195
12433,0.303,0.0124,7,0.08,116.02,0,0.0496363341808319,0.026032315978456,0.00966499999999998
12436,0.38,0.0083,60.3478260869565,0.08,119.8,0.665166516651665,20.8977642059326,0.132313231323132,0.029783
12436,0.399,0.0055,7,0.093,119.74,0,0.0496363341808319,0.026032315978456,0.0219
12437,0.353,0.013,60.3478260869565,0.061,66.28,0.665166516651665,20.8977642059326,0.132313231323132,0.00565199999999999
12438,0.434,0.0109,60.3478260869565,0.065,118.66,0.665166516651665,20.8977642059326,0.132313231323132,-0.055528
12438,0.515,0.0081,7,0.112,118.54,0,0.0496363341808319,0.026032315978456,-0.00652399999999997
12440,0.35,0.015,60.3478260869565,0.041,116.54,0.665166516651665,20.8977642059326,0.132313231323132,0.0238020000000001
12440,0.351,0.0267,17.16,0.052,116.94,0.91726618705036,2.76663184165955,0,0.061073
12440,0.348,0.0117,7,0.086,117.63,0,0.0496363341808319,0.026032315978456,0.00264800000000004
12442,0.119,0.0031,68.3461538461538,0.18,70.7,0,72.62548828125,0.796777081468219,0.00277600000000001
12449,0.407,0.0208,11.1666666666667,0.108,117.75,0.140287769784173,4.09160137176514,0.226618705035971,0.021384
12450,0.385,0.0075,11.1666666666667,0.084,69.72,0.140287769784173,4.09160137176514,0.226618705035971,-0.088173
12452,0.507,0.0055,11.1666666666667,0.162,71.52,0.140287769784173,4.09160137176514,0.226618705035971,-0.051521
12455,0.704,0.0145,11.1666666666667,0.286,67.33,0.140287769784173,4.09160137176514,0.226618705035971,-0.059192
12456,0.387,0.0202,24.7916666666667,0.089,118.79,0.967654986522911,0.458550661802292,0,0.00881399999999999
12456,0.377,0.0176,11.1666666666667,0.046,118.52,0.140287769784173,4.09160137176514,0.226618705035971,0.032944
12458,0.51,0.0272,24.7916666666667,0.122,117.38,0.967654986522911,0.458550661802292,0,-0.090394
12458,0.736,0.0448,17.16,0.143,118.89,0.91726618705036,2.76663184165955,0,0.013064
12458,0.852,0.0171,7,0.147,115.93,0,0.0496363341808319,0.026032315978456,0.049585
12459,0.424,0.007,24.7916666666667,0.084,69.75,0.967654986522911,0.458550661802292,0,-0.017499
12459,0.365,0.0049,60.3478260869565,0.081,71.31,0.665166516651665,20.8977642059326,0.132313231323132,-0.077683
12459,0.436,0.008,17.16,0.102,71.04,0.91726618705036,2.76663184165955,0,-0.033312
12459,0.596,0.0048,7,0.129,71.26,0,0.0496363341808319,0.026032315978456,0.0667639999999999
12461,0.36,0.0051,24.7916666666667,0.19,70.75,0.967654986522911,0.458550661802292,0,-0.107976
12461,0.358,0.0106,60.3478260869565,0.046,121.18,0.665166516651665,20.8977642059326,0.132313231323132,-0.042271
12461,0.411,0.0187,17.16,0.045,120.7,0.91726618705036,2.76663184165955,0,-0.000974999999999948
12461,0.535,0.0078,7,0.087,121.13,0,0.0496363341808319,0.026032315978456,0.089409
12461,0.395,0.0116,11.1666666666667,0.055,121.88,0.140287769784173,4.09160137176514,0.226618705035971,-0.097315
12463,0.24,0.0179,24.7916666666667,0.024,120.68,0.967654986522911,0.458550661802292,0,0.028102
12464,0.302,0.0199,24.7916666666667,0.031,66.97,0.967654986522911,0.458550661802292,0,0.022995
12464,0.251,0.0092,60.3478260869565,0.026,68.81,0.665166516651665,20.8977642059326,0.132313231323132,0.028076
12464,0.29,0.0081,7,0.097,67.86,0,0.0496363341808319,0.026032315978456,0.075034
12464,0.375,0.0124,11.1666666666667,0.087,67.94,0.140287769784173,4.09160137176514,0.226618705035971,0.001442
12466,0.461,0.0132,24.7916666666667,0.064,68.85,0.967654986522911,0.458550661802292,0,-0.0998959999999999
12466,0.391,0.0063,60.3478260869565,0.07,70,0.665166516651665,20.8977642059326,0.132313231323132,0.012236
12466,0.426,0.0107,17.16,0.069,70.36,0.91726618705036,2.76663184165955,0,0.057056
12466,0.464,0.0059,7,0.115,69.91,0,0.0496363341808319,0.026032315978456,-0.026619
12467,0.835,0.0262,60.3478260869565,0.155,70.87,0.665166516651665,20.8977642059326,0.132313231323132,-0.129145
12467,0.772,0.0451,17.16,0.229,87.08,0.91726618705036,2.76663184165955,0,0.00922299999999998
12467,0.877,0.0173,7,0.153,61.56,0,0.0496363341808319,0.026032315978456,-0.0193989999999999
12467,0.734,0.0252,11.1666666666667,0.122,120.73,0.140287769784173,4.09160137176514,0.226618705035971,-0.085372
12470,0.43,0.007,24.7916666666667,0.139,71.46,0.967654986522911,0.458550661802292,0,-0.156429
12471,0.538,0.0251,24.7916666666667,0.044,66.56,0.967654986522911,0.458550661802292,0,-0.081971
12473,0.361,0.0176,24.7916666666667,0.048,66.94,0.967654986522911,0.458550661802292,0,0.015615
12473,0.327,0.0086,60.3478260869565,0.037,68.69,0.665166516651665,20.8977642059326,0.132313231323132,0.036393
12473,0.369,0.0147,17.16,0.029,68.32,0.91726618705036,2.76663184165955,0,0.088437
12473,0.33,0.0077,7,0.054,68.61,0,0.0496363341808319,0.026032315978456,0.00617300000000004
12475,0.328,0.0124,24.7916666666667,0.027,68.86,0.967654986522911,0.458550661802292,0,0.00276500000000002
12475,0.331,0.0177,17.16,0.019,125.43,0.91726618705036,2.76663184165955,0,0.020253
12475,0.331,0.0057,7,0.144,70.67,0,0.0496363341808319,0.026032315978456,-0.048892
12476,0.54,0.0298,24.7916666666667,0.089,117.21,0.967654986522911,0.458550661802292,0,-0.056842
12476,0.399,0.0281,60.3478260869565,0.028,63.55,0.665166516651665,20.8977642059326,0.132313231323132,-0.048842
12476,0.44,0.0427,17.16,0.026,63.95,0.91726618705036,2.76663184165955,0,0.031468
12476,0.377,0.0188,7,0.095,65.03,0,0.0496363341808319,0.026032315978456,-0.101327
12477,0.398,0.0223,17.16,0.045,124.5,0.91726618705036,2.76663184165955,0,-0.01713
12480,1.147,0.0112,60.3478260869565,0.13,66.68,0.665166516651665,20.8977642059326,0.132313231323132,-0.235481
12480,1.222,0.0197,17.16,0.191,67.28,0.91726618705036,2.76663184165955,0,-0.114855
12480,1.286,0.01,7,0.162,66.55,0,0.0496363341808319,0.026032315978456,-0.034594
12482,2.089,0.0114,60.3478260869565,0.228,128.05,0.665166516651665,20.8977642059326,0.132313231323132,-0.55219
12484,0.445,0.011,68.88,0.047,67.28,0.644843049327354,25.4606132507324,0.0923766816143498,-0.073558
12484,0.588,0.0113,24.7916666666667,0.065,68.03,0.967654986522911,0.458550661802292,0,-0.141253
12484,0.752,0.0118,60.3478260869565,0.064,126.59,0.665166516651665,20.8977642059326,0.132313231323132,-0.133868
12484,0.667,0.0054,7,0.107,71.02,0,0.0496363341808319,0.026032315978456,-0.180459
12488,0.452,0.0257,24.7916666666667,0.022,125.21,0.967654986522911,0.458550661802292,0,-0.106991
12488,0.445,0.0232,60.3478260869565,0.077,123.7,0.665166516651665,20.8977642059326,0.132313231323132,-0.064448
12488,0.502,0.048,17.16,0.019,124.09,0.91726618705036,2.76663184165955,0,0.037435
12488,0.467,0.0165,7,0.042,124.86,0,0.0496363341808319,0.026032315978456,0.214214
12489,0.468,0.0098,60.3478260869565,0.077,66.78,0.665166516651665,20.8977642059326,0.132313231323132,-0.064599
12489,0.497,0.009,7,0.112,66.63,0,0.0496363341808319,0.026032315978456,-0.0568070000000001
12489,0.512,0.0111,11.1666666666667,0.071,65.58,0.140287769784173,4.09160137176514,0.226618705035971,0.055566
12490,0.465,0.0124,68.88,0.136,124.18,0.644843049327354,25.4606132507324,0.0923766816143498,-0.063085
12490,0.404,0.0363,24.7916666666667,0.043,123.33,0.967654986522911,0.458550661802292,0,-0.00439399999999995
12490,0.4,0.0333,60.3478260869565,0.076,124.54,0.665166516651665,20.8977642059326,0.132313231323132,-0.02223
12490,0.45,0.0623,17.16,0.088,124.59,0.91726618705036,2.76663184165955,0,0.022754
12490,0.546,0.0218,7,0.063,121.73,0,0.0496363341808319,0.026032315978456,0.112984
12490,0.389,0.0315,11.1666666666667,0.096,124.43,0.140287769784173,4.09160137176514,0.226618705035971,-0.180265
12491,0.857,0.008,11.1666666666667,0.231,67.92,0.140287769784173,4.09160137176514,0.226618705035971,0.39309
12492,0.64,0.0477,24.7916666666667,0.054,122.7,0.967654986522911,0.458550661802292,0,-0.077746
12492,0.54,0.0297,60.3478260869565,0.046,61.6,0.665166516651665,20.8977642059326,0.132313231323132,-0.0391619999999999
12492,0.605,0.0557,17.16,0.046,62.22,0.91726618705036,2.76663184165955,0,0.050595
12492,0.664,0.0217,7,0.148,59.22,0,0.0496363341808319,0.026032315978456,0.067901
12497,0.942,0.033,24.7916666666667,0.182,127.35,0.967654986522911,0.458550661802292,0,-0.185621
12497,1.252,0.0628,17.16,0.149,124.97,0.91726618705036,2.76663184165955,0,0.0119320000000001
12497,1.443,0.0204,7,0.164,126.01,0,0.0496363341808319,0.026032315978456,0.180249
12498,0.487,0.0204,17.16,0.112,133.44,0.91726618705036,2.76663184165955,0,-0.017954
12499,0.262,0.0451,24.7916666666667,0.066,124.75,0.967654986522911,0.458550661802292,0,0.039211
12499,0.336,0.0361,60.3478260869565,0.041,54.78,0.665166516651665,20.8977642059326,0.132313231323132,0.049203
12499,0.341,0.0696,17.16,0.041,55.37,0.91726618705036,2.76663184165955,0,0.107907
12499,0.407,0.0226,7,0.076,65.74,0,0.0496363341808319,0.026032315978456,0.109053
12500,0.406,0.011,24.7916666666667,0.062,66.49,0.967654986522911,0.458550661802292,0,-0.105846
12500,0.405,0.0128,60.3478260869565,0.05,132.35,0.665166516651665,20.8977642059326,0.132313231323132,-0.058918
12500,0.441,0.0099,17.16,0.078,69.04,0.91726618705036,2.76663184165955,0,0.048105
12500,0.495,0.0095,7,0.076,132.44,0,0.0496363341808319,0.026032315978456,0.027912
12501,0.744,0.0219,68.88,0.488,125.29,0.644843049327354,25.4606132507324,0.0923766816143498,-0.122225
12501,0.697,0.0269,32.48,0.24,122.04,0.281221922731357,9.95783615112305,0.451033243486074,0.027154
12501,1.085,0.0486,17.16,0.278,58.03,0.91726618705036,2.76663184165955,0,-0.0666100000000001
12501,0.801,0.027,11.1666666666667,0.149,57.53,0.140287769784173,4.09160137176514,0.226618705035971,0.345802
12502,1.568,0.0205,60.3478260869565,0.26,130.97,0.665166516651665,20.8977642059326,0.132313231323132,-0.21225
12502,1.727,0.0132,7,0.282,130.89,0,0.0496363341808319,0.026032315978456,-0.0867989999999999
12502,1.738,0.0182,11.1666666666667,0.201,132.14,0.140287769784173,4.09160137176514,0.226618705035971,-0.129172
12503,1.428,0.0259,68.88,0.345,65.47,0.644843049327354,25.4606132507324,0.0923766816143498,-0.348154
12503,1.983,0.0189,11.1666666666667,0.272,60.13,0.140287769784173,4.09160137176514,0.226618705035971,-0.375583
12505,0.715,0.0261,24.7916666666667,0.123,61.99,0.967654986522911,0.458550661802292,0,-0.13542
12506,0.578,0.0142,68.88,0.077,129.48,0.644843049327354,25.4606132507324,0.0923766816143498,-0.0806870000000001
12506,0.597,0.0186,32.48,0.058,128.7,0.281221922731357,9.95783615112305,0.451033243486074,0.00120299999999995
12506,0.483,0.0069,68.3461538461538,0.144,68.23,0,72.62548828125,0.796777081468219,-0.106796
12513,0.322,0.0333,60.3478260869565,0.026,132.34,0.665166516651665,20.8977642059326,0.132313231323132,0.031429
12513,0.347,0.0702,17.16,0.065,130.09,0.91726618705036,2.76663184165955,0,0.098856
12513,0.477,0.021,7,0.049,131.51,0,0.0496363341808319,0.026032315978456,0.200012
12514,0.615,0.0208,68.88,0.033,58.83,0.644843049327354,25.4606132507324,0.0923766816143498,-0.118886
12514,0.319,0.0164,32.48,0.05,59.69,0.281221922731357,9.95783615112305,0.451033243486074,0.089648
12514,0.29,0.019,24.7916666666667,0.035,60.58,0.967654986522911,0.458550661802292,0,0.010516
12514,0.715,0.0165,17.16,0.114,63.36,0.91726618705036,2.76663184165955,0,0.012682
12515,0.652,0.0186,68.88,0.076,131.19,0.644843049327354,25.4606132507324,0.0923766816143498,-0.117357
12515,0.955,0.0224,32.48,0.225,130.59,0.281221922731357,9.95783615112305,0.451033243486074,0.0475660000000001
12515,1.084,0.076,17.16,0.365,65.13,0.91726618705036,2.76663184165955,0,0.0842170000000001
12518,0.466,0.0093,68.88,0.087,137.29,0.644843049327354,25.4606132507324,0.0923766816143498,-0.0800009999999999
12518,0.702,0.0085,32.48,0.125,65.28,0.281221922731357,9.95783615112305,0.451033243486074,0.01117
12518,0.586,0.0144,68.3461538461538,0.076,61.16,0,72.62548828125,0.796777081468219,-0.12812
12518,1.175,0.0439,17.16,0.108,136.76,0.91726618705036,2.76663184165955,0,-0.00733899999999998
12523,0.44,0.0153,24.7916666666667,0.082,60.25,0.967654986522911,0.458550661802292,0,-0.098552
12523,0.518,0.0091,60.3478260869565,0.195,63.66,0.665166516651665,20.8977642059326,0.132313231323132,-0.125725
12523,0.532,0.0146,17.16,0.14,63.66,0.91726618705036,2.76663184165955,0,-0.068398
12523,0.547,0.0087,7,0.279,63.2,0,0.0496363341808319,0.026032315978456,-0.00758700000000001
12524,0.41,0.0257,32.48,0.067,132.61,0.281221922731357,9.95783615112305,0.451033243486074,0.072374
12524,0.409,0.0579,24.7916666666667,0.091,131.06,0.967654986522911,0.458550661802292,0,-0.00385099999999999
12524,0.729,0.031,60.3478260869565,0.078,50.95,0.665166516651665,20.8977642059326,0.132313231323132,-0.093781
12524,0.651,0.0661,17.16,0.083,51.1,0.91726618705036,2.76663184165955,0,0.036469
12525,1.369,0.0104,32.48,0.352,62.58,0.281221922731357,9.95783615112305,0.451033243486074,-0.218054
12526,2.128,0.0538,24.7916666666667,0.566,52.38,0.967654986522911,0.458550661802292,0,-0.323943
12528,0.569,0.0291,68.88,0.047,51.64,0.644843049327354,25.4606132507324,0.0923766816143498,-0.0816279999999999
12528,0.647,0.0255,32.48,0.067,52.66,0.281221922731357,9.95783615112305,0.451033243486074,0.029371
12528,0.671,0.0373,24.7916666666667,0.061,53.23,0.967654986522911,0.458550661802292,0,-0.121374
12528,0.568,0.0247,68.3461538461538,0.034,128.69,0,72.62548828125,0.796777081468219,-0.065915
12529,1.704,0.0173,32.48,0.145,139.24,0.281221922731357,9.95783615112305,0.451033243486074,-0.0459769999999999
12529,1.683,0.0441,24.7916666666667,0.261,138.06,0.967654986522911,0.458550661802292,0,-0.388578
12529,2.008,0.0333,60.3478260869565,0.442,137.37,0.665166516651665,20.8977642059326,0.132313231323132,-0.342521
12529,0.675,0.0098,68.3461538461538,0.14,63.88,0,72.62548828125,0.796777081468219,-0.157784
12531,0.402,0.013,68.3461538461538,0.247,136.35,0,72.62548828125,0.796777081468219,-0.138925
12532,0.702,0.0128,32.48,0.111,58.73,0.281221922731357,9.95783615112305,0.451033243486074,-0.183471
12532,0.636,0.0156,24.7916666666667,0.08,60.22,0.967654986522911,0.458550661802292,0,-0.143171
12532,0.918,0.0126,17.16,0.221,63.92,0.91726618705036,2.76663184165955,0,-0.176332
12532,1.129,0.0111,7,0.269,145.35,0,0.0496363341808319,0.026032315978456,0.0202869999999999
12533,0.433,0.0169,68.3461538461538,0.064,134.07,0,72.62548828125,0.796777081468219,-0.086589
12536,0.583,0.015,32.48,0.088,142.87,0.281221922731357,9.95783615112305,0.451033243486074,-0.100028
12536,0.522,0.0339,24.7916666666667,0.036,141.53,0.967654986522911,0.458550661802292,0,-0.082649
12536,0.831,0.0229,60.3478260869565,0.102,141.86,0.665166516651665,20.8977642059326,0.132313231323132,0.0598510000000001
12536,0.864,0.0514,17.16,0.037,142,0.91726618705036,2.76663184165955,0,0.009552
12536,1.027,0.0196,7,0.108,141.51,0,0.0496363341808319,0.026032315978456,0.149604
12537,1.515,0.0225,32.48,0.206,52,0.281221922731357,9.95783615112305,0.451033243486074,-0.286356
12537,1.481,0.0359,24.7916666666667,0.116,52.94,0.967654986522911,0.458550661802292,0,-0.24342
12537,1.358,0.0132,60.3478260869565,0.136,56.03,0.665166516651665,20.8977642059326,0.132313231323132,0.101942
12537,1.202,0.0215,17.16,0.158,55.58,0.91726618705036,2.76663184165955,0,-0.117359
12537,1.621,0.0127,7,0.226,55.58,0,0.0496363341808319,0.026032315978456,0.255021
12537,1.421,0.0157,11.1666666666667,0.147,53.19,0.140287769784173,4.09160137176514,0.226618705035971,-0.090489
12539,1.334,0.0259,68.3461538461538,0.089,51.38,0,72.62548828125,0.796777081468219,0.0108920000000001
12542,0.62,0.0703,24.7916666666667,0.04,48.09,0.967654986522911,0.458550661802292,0,-0.07831
12542,0.865,0.0231,60.3478260869565,0.217,47.5,0.665166516651665,20.8977642059326,0.132313231323132,0.148125
12542,0.716,0.0275,11.1666666666667,0.136,45.19,0.140287769784173,4.09160137176514,0.226618705035971,-0.044882
12543,1.744,0.0182,11.1666666666667,0.134,148.47,0.140287769784173,4.09160137176514,0.226618705035971,-0.196219
12544,1.256,0.0272,32.48,0.171,47.01,0.281221922731357,9.95783615112305,0.451033243486074,-0.16323
12544,0.993,0.048,24.7916666666667,0.08,49.25,0.967654986522911,0.458550661802292,0,-0.0899960000000001
12544,0.913,0.0164,60.3478260869565,0.09,52.28,0.665166516651665,20.8977642059326,0.132313231323132,0.143226
12544,0.918,0.0301,17.16,0.072,52.03,0.91726618705036,2.76663184165955,0,0.060088
12544,1.129,0.0157,7,0.19,50.93,0,0.0496363341808319,0.026032315978456,0.151309
12544,1.104,0.0191,11.1666666666667,0.165,49.35,0.140287769784173,4.09160137176514,0.226618705035971,-0.0650799999999998
12545,1.467,0.0145,68.88,0.101,143.85,0.644843049327354,25.4606132507324,0.0923766816143498,-0.079969
12545,0.786,0.0103,68.3461538461538,0.09,142.66,0,72.62548828125,0.796777081468219,-0.144224
12545,2.732,0.0261,11.1666666666667,0.351,145.73,0.140287769784173,4.09160137176514,0.226618705035971,-0.203207
12546,2.002,0.0101,60.3478260869565,0.276,152.37,0.665166516651665,20.8977642059326,0.132313231323132,0.0235450000000002
12546,0.46,0.0268,68.3461538461538,0.026,49.41,0,72.62548828125,0.796777081468219,-0.103506
12546,1.89,0.0183,17.16,0.303,56.06,0.91726618705036,2.76663184165955,0,-0.230223
12547,2.372,0.0318,60.3478260869565,0.311,42.92,0.665166516651665,20.8977642059326,0.132313231323132,0.266418
12547,0.883,0.0084,68.3461538461538,0.169,65.66,0,72.62548828125,0.796777081468219,-0.365693
12547,2.284,0.086,17.16,0.28,51.16,0.91726618705036,2.76663184165955,0,-0.029928
12547,2.982,0.033,11.1666666666667,0.404,144.04,0.140287769784173,4.09160137176514,0.226618705035971,-0.0640099999999997
12548,2.676,0.0131,60.3478260869565,0.486,150.82,0.665166516651665,20.8977642059326,0.132313231323132,-0.0576719999999997
12548,2.41,0.0122,17.16,0.311,61.52,0.91726618705036,2.76663184165955,0,-0.334589
12548,2.614,0.0112,7,0.338,151.62,0,0.0496363341808319,0.026032315978456,-0.0685640000000003
12548,2.497,0.0098,11.1666666666667,0.439,58.85,0.140287769784173,4.09160137176514,0.226618705035971,-0.344111
12549,3.039,0.0288,32.48,0.463,143.08,0.281221922731357,9.95783615112305,0.451033243486074,-0.315609
12550,2.376,0.0128,68.88,0.287,58.51,0.644843049327354,25.4606132507324,0.0923766816143498,-0.553273
12550,1.948,0.0178,60.3478260869565,0.205,149.19,0.665166516651665,20.8977642059326,0.132313231323132,0.240021
12550,2.311,0.0463,17.16,0.182,149.17,0.91726618705036,2.76663184165955,0,0.0220500000000001
12550,2.325,0.015,7,0.266,150.22,0,0.0496363341808319,0.026032315978456,0.20136
12550,2.209,0.0162,11.1666666666667,0.29,152.14,0.140287769784173,4.09160137176514,0.226618705035971,-0.127461
12551,2.409,0.0292,68.88,0.28,176.26,0.644843049327354,25.4606132507324,0.0923766816143498,-0.0738149999999997
12551,3.391,0.0298,32.48,0.859,43.63,0.281221922731357,9.95783615112305,0.451033243486074,-0.176216
12551,3.088,0.0202,60.3478260869565,0.41,47.66,0.665166516651665,20.8977642059326,0.132313231323132,0.297424
12551,3.029,0.0416,17.16,0.36,47.47,0.91726618705036,2.76663184165955,0,-0.0828169999999999
12551,3.341,0.0188,7,0.481,47.29,0,0.0496363341808319,0.026032315978456,0.2117
12551,3.646,0.024,11.1666666666667,0.472,44.58,0.140287769784173,4.09160137176514,0.226618705035971,-0.0550679999999999
12552,2.42,0.0095,68.88,0.527,62.92,0.644843049327354,25.4606132507324,0.0923766816143498,-0.280309
12553,2.991,0.0232,32.48,0.273,47.91,0.281221922731357,9.95783615112305,0.451033243486074,-0.27053
12553,3.475,0.0144,60.3478260869565,0.428,52.22,0.665166516651665,20.8977642059326,0.132313231323132,0.279176
12553,3.559,0.0271,68.3461538461538,0.434,140.48,0,72.62548828125,0.796777081468219,-0.122979
12553,3.33,0.0252,17.16,0.465,51.96,0.91726618705036,2.76663184165955,0,-0.214017
12553,2.689,0.0164,11.1666666666667,0.175,48.76,0.140287769784173,4.09160137176514,0.226618705035971,-0.046494
12554,2.384,0.0203,32.48,0.102,146.26,0.281221922731357,9.95783615112305,0.451033243486074,-0.193124
12555,2.45,0.0168,32.48,0.431,52.23,0.281221922731357,9.95783615112305,0.451033243486074,-0.1484
12555,1.041,0.0266,68.3461538461538,0.128,48.89,0,72.62548828125,0.796777081468219,-0.133
12556,3.268,0.032,11.1666666666667,0.142,38.07,0.140287769784173,4.09160137176514,0.226618705035971,0.0463340000000003
