dayint,Column_WV,AOT_Uncertainty,elev,aod,RelAZ,DevAll_P1km,dist_water_km,forestProp_1km,diffcwv
11195,2.43,0.0231,60.3478260869565,0.494,131.31,0.665166516651665,20.8977642059326,0.132313231323132,0.0629750000000002
11195,2.592,0.0239,68.3461538461538,0.062,61.16,0,72.62548828125,0.796777081468219,0.137296
11195,2.181,0.0639,17.16,0.521,130.32,0.91726618705036,2.76663184165955,0,-0.214537
11197,0.958,0.0234,68.3461538461538,0.035,123.63,0,72.62548828125,0.796777081468219,0.0166900000000001
11198,1.197,0.0123,68.3461538461538,0.076,69.45,0,72.62548828125,0.796777081468219,0.045337
11205,1.192,0.0366,17.16,0.244,63.21,0.91726618705036,2.76663184165955,0,-0.01268
11206,0.931,0.0206,68.3461538461538,0.019,121.24,0,72.62548828125,0.796777081468219,0.096688
11206,0.845,0.0312,17.16,0.275,130.14,0.91726618705036,2.76663184165955,0,-0.342261
11207,1.394,0.0248,38.7083333333333,0.18,63.89,0.942394239423942,0.682812094688416,0,0.165306
11207,1.055,0.0549,17.16,0.081,60.38,0.91726618705036,2.76663184165955,0,-0.073949
11207,1.323,0.0243,11.1666666666667,0.125,62.64,0.140287769784173,4.09160137176514,0.226618705035971,-0.126769
11208,1.458,0.0159,68.3461538461538,0.132,121.93,0,72.62548828125,0.796777081468219,0.0853169999999999
11209,1.527,0.0178,68.3461538461538,0.021,67.67,0,72.62548828125,0.796777081468219,0.0791140000000001
11210,1.245,0.0062,68.3461538461538,0.031,75.42,0,72.62548828125,0.796777081468219,0.033738
11210,2.421,0.01,11.1666666666667,0.389,71.5,0.140287769784173,4.09160137176514,0.226618705035971,-0.506812
11211,2.969,0.0243,11.1666666666667,0.1,125.13,0.140287769784173,4.09160137176514,0.226618705035971,-0.177914
11212,2.763,0.0139,11.1666666666667,0.093,68.53,0.140287769784173,4.09160137176514,0.226618705035971,-0.242549
11213,2.875,0.0155,60.3478260869565,0.379,126.1,0.665166516651665,20.8977642059326,0.132313231323132,-0.164637
